10000 19994
0 46 4
0 47 4
0 48 9
0 49 4
0 50 5
0 51 2
0 52 5
0 53 9
0 54 4
0 55 8
0 56 1
0 57 5
0 58 8
0 59 10
0 60 8
0 61 8
0 62 5
0 63 7
0 64 7
0 65 10
0 66 4
0 67 10
0 68 3
0 69 4
0 70 6
0 71 3
0 72 8
0 73 8
0 74 1
0 75 10
0 76 5
0 77 6
0 78 9
0 79 1
0 80 10
0 81 7
0 82 7
0 83 3
0 84 2
0 85 5
0 86 3
0 87 6
0 88 8
0 89 10
0 90 3
0 91 10
0 92 8
0 93 10
0 94 4
0 95 7
0 96 9
0 97 6
0 98 3
0 99 10
0 100 2
0 101 6
0 102 6
0 103 1
0 104 5
0 105 5
0 106 2
0 107 1
0 108 6
0 109 8
0 110 1
0 111 2
0 112 2
0 113 2
0 114 7
0 115 3
0 116 6
0 117 2
0 118 8
0 119 4
0 120 4
0 121 7
0 122 10
0 123 10
0 124 3
0 125 9
0 126 3
0 127 10
0 128 4
0 129 3
0 130 7
0 131 8
0 132 9
0 133 1
0 134 4
0 135 1
0 136 10
0 137 8
0 138 4
0 139 1
0 140 3
0 141 9
0 142 7
0 143 1
0 144 1
0 145 1
0 146 2
0 147 8
0 148 3
0 149 7
0 150 5
0 151 3
0 152 6
0 153 10
0 154 3
0 155 4
0 156 8
0 157 9
0 158 10
0 159 1
0 160 5
0 161 5
0 162 9
0 163 1
0 164 8
0 165 3
0 166 6
0 167 1
0 168 3
0 169 5
0 170 2
0 171 5
0 172 4
0 173 10
0 174 3
0 175 10
0 176 7
0 177 6
0 178 8
0 179 6
0 180 9
0 181 5
0 182 4
0 183 5
0 184 2
0 185 5
0 186 4
0 187 6
0 188 3
0 189 8
0 190 5
0 191 7
0 192 10
0 193 9
0 194 4
0 195 10
0 196 8
0 197 6
0 198 2
0 199 10
0 200 2
0 201 3
0 202 9
0 203 8
0 204 8
0 205 4
0 206 9
0 207 7
0 208 3
0 209 10
0 210 1
0 211 7
0 212 10
0 213 7
0 214 4
0 215 10
0 216 4
0 217 5
0 218 3
0 219 2
0 220 8
0 221 9
0 222 8
0 223 2
0 224 9
0 225 2
0 226 9
0 227 2
0 228 9
0 229 4
0 230 2
0 231 3
0 232 3
0 233 9
0 234 2
0 235 2
0 236 6
0 237 3
0 238 1
0 239 7
1 2 1
1 3 7
1 4 1
1 5 5
1 6 10
1 7 9
1 8 3
1 9 3
1 10 6
1 11 1
1 12 6
1 13 4
1 14 1
1 15 4
1 16 3
1 17 10
1 18 3
1 19 3
1 20 9
1 21 6
1 22 2
1 23 6
1 24 6
1 25 4
1 26 3
1 27 6
1 28 9
1 29 5
1 30 7
1 31 2
1 32 9
1 33 8
1 34 4
1 35 1
1 36 10
1 37 9
1 38 10
1 39 8
1 40 3
1 41 6
1 42 4
1 43 4
1 44 3
1 45 4
1 46 9
1 47 9
1 48 6
1 49 6
1 50 5
1 51 8
1 52 7
1 53 7
1 54 3
1 55 5
1 56 1
1 57 8
1 58 3
1 59 3
1 60 5
1 61 8
1 62 4
1 63 3
1 64 1
1 65 1
1 66 7
1 67 7
1 68 8
1 69 4
1 70 6
1 71 4
1 72 6
1 73 2
1 74 8
1 75 9
1 76 7
1 77 7
1 78 8
1 79 8
1 80 10
1 81 8
1 82 8
1 83 1
1 84 9
1 85 5
1 86 8
1 87 2
1 88 7
1 89 4
1 90 4
1 91 7
1 92 3
1 93 2
1 94 7
1 95 10
1 96 9
1 97 1
1 98 1
1 99 6
1 100 2
1 101 5
1 102 7
1 103 8
1 104 2
1 105 8
1 106 2
1 107 7
1 108 7
1 109 2
1 110 1
1 111 4
1 112 5
1 113 2
1 114 1
1 115 10
1 116 7
1 117 9
1 118 10
1 119 1
1 120 3
1 121 2
1 122 7
1 123 4
1 124 8
1 125 6
1 126 3
1 127 9
1 128 2
1 129 7
1 130 10
1 131 9
1 132 5
1 133 10
1 134 10
1 135 2
1 136 1
1 137 9
1 138 3
1 139 3
1 140 5
1 141 1
1 142 7
1 143 4
1 144 2
1 145 3
1 146 2
1 147 10
1 148 10
1 149 1
1 150 5
1 151 4
1 152 8
1 153 5
1 154 7
1 155 6
1 156 2
1 157 1
1 158 7
1 159 6
1 160 3
1 161 1
1 162 6
1 163 9
1 164 9
1 165 5
1 166 1
1 167 7
1 168 10
1 169 10
1 170 7
1 171 7
1 172 3
1 173 5
1 174 8
1 175 10
1 176 10
1 177 8
1 178 3
1 179 4
1 180 3
1 181 5
1 182 7
1 183 3
1 184 9
1 185 10
1 186 1
1 187 1
1 188 1
1 189 8
1 190 2
1 191 1
1 192 10
1 193 1
1 194 4
1 195 6
1 196 9
1 197 7
1 198 3
1 199 2
1 200 4
1 201 7
1 202 1
1 203 3
1 204 8
1 205 10
1 206 9
1 207 8
1 208 1
1 209 4
1 210 8
1 211 9
1 212 4
1 213 2
1 214 9
1 215 4
1 216 7
1 217 8
1 218 6
1 219 2
1 220 10
1 221 4
1 222 5
1 223 8
1 224 1
1 225 3
1 226 7
1 227 5
1 228 9
1 229 7
1 230 8
1 231 10
1 232 6
1 233 8
1 234 9
1 235 8
1 236 4
1 237 1
1 238 8
1 239 5
2 3 4
2 4 7
2 5 3
2 6 8
2 7 6
2 8 1
2 9 6
2 10 7
2 11 10
2 12 10
2 13 3
2 14 4
2 15 2
2 16 8
2 17 9
2 18 7
2 19 10
2 20 5
2 21 1
2 22 10
2 23 8
2 24 5
2 25 3
2 26 10
2 27 10
2 28 4
2 29 3
2 30 6
2 31 2
2 32 6
2 33 2
2 34 8
2 35 1
2 36 3
2 37 8
2 38 2
2 39 4
2 40 10
2 41 4
2 42 1
2 43 7
2 44 6
2 45 4
2 46 5
2 47 8
2 48 9
2 49 3
2 50 6
2 51 2
2 52 10
2 53 10
2 54 3
2 55 10
2 56 5
2 57 2
2 58 1
2 59 10
2 60 9
2 61 10
2 62 4
2 63 9
2 64 2
2 65 7
2 66 3
2 67 5
2 68 10
2 69 4
2 70 3
2 71 2
2 72 9
2 73 5
2 74 5
2 75 5
2 76 3
2 77 8
2 78 9
2 79 1
2 80 8
2 81 5
2 82 10
2 83 4
2 84 5
2 85 2
2 86 7
2 87 7
2 88 2
2 89 6
2 90 4
2 91 10
2 92 6
2 93 2
2 94 1
2 95 8
2 96 7
2 97 8
2 98 7
2 99 9
2 100 10
2 101 1
2 102 9
2 103 5
2 104 3
2 105 8
2 106 6
2 107 8
2 108 6
2 109 5
2 110 1
2 111 1
2 112 3
2 113 3
2 114 2
2 115 8
2 116 10
2 117 8
2 118 4
2 119 1
2 120 9
2 121 7
2 122 6
2 123 5
2 124 8
2 125 10
2 126 5
2 127 6
2 128 1
2 129 3
2 130 10
2 131 3
2 132 9
2 133 9
2 134 6
2 135 7
2 136 1
2 137 4
2 138 10
2 139 3
2 140 1
2 141 7
2 142 9
2 143 10
2 144 7
2 145 6
2 146 7
2 147 9
2 148 4
2 149 4
2 150 5
2 151 3
2 152 1
2 153 4
2 154 8
2 155 6
2 156 7
2 157 6
2 158 8
2 159 9
2 160 4
2 161 1
2 162 1
2 163 4
2 164 4
2 165 4
2 166 3
2 167 2
2 168 3
2 169 1
2 170 4
2 171 8
2 172 4
2 173 5
2 174 4
2 175 1
2 176 3
2 177 8
2 178 5
2 179 1
2 180 9
2 181 6
2 182 7
2 183 7
2 184 8
2 185 1
2 186 3
2 187 3
2 188 4
2 189 1
2 190 5
2 191 4
2 192 9
2 193 4
2 194 3
2 195 1
2 196 5
2 197 7
2 198 9
2 199 1
2 200 8
2 201 8
2 202 2
2 203 9
2 204 4
2 205 6
2 206 4
2 207 6
2 208 8
2 209 6
2 210 6
2 211 6
2 212 8
2 213 3
2 214 8
2 215 5
2 216 2
2 217 4
2 218 1
2 219 8
2 220 6
2 221 10
2 222 7
2 223 7
2 224 8
2 225 9
2 226 8
2 227 4
2 228 8
2 229 2
2 230 7
2 231 1
2 232 1
2 233 10
2 234 5
2 235 8
2 236 4
2 237 8
2 238 1
2 239 3
3 4 3
3 5 9
3 6 5
3 7 2
3 8 2
3 9 7
3 10 1
3 11 6
3 12 1
3 13 10
3 14 3
3 15 10
3 16 7
3 17 1
3 18 1
3 19 10
3 20 4
3 21 10
3 22 3
3 23 7
3 24 10
3 25 7
3 26 4
3 27 8
3 28 4
3 29 4
3 30 2
3 31 10
3 32 3
3 33 2
3 34 10
3 35 5
3 36 1
3 37 6
3 38 10
3 39 10
3 40 8
3 41 4
3 42 4
3 43 9
3 44 1
3 45 7
3 46 4
3 47 9
3 48 9
3 49 5
3 50 3
3 51 3
3 52 2
3 53 5
3 54 4
3 55 2
3 56 6
3 57 8
3 58 4
3 59 7
3 60 5
3 61 3
3 62 5
3 63 6
3 64 8
3 65 5
3 66 4
3 67 10
3 68 9
3 69 9
3 70 5
3 71 3
3 72 9
3 73 10
3 74 4
3 75 9
3 76 10
3 77 3
3 78 6
3 79 5
3 80 1
3 81 4
3 82 10
3 83 9
3 84 1
3 85 5
3 86 6
3 87 7
3 88 9
3 89 7
3 90 8
3 91 9
3 92 1
3 93 10
3 94 7
3 95 9
3 96 9
3 97 3
3 98 5
3 99 3
3 100 1
3 101 3
3 102 6
3 103 5
3 104 6
3 105 1
3 106 10
3 107 9
3 108 5
3 109 5
3 110 5
3 111 10
3 112 4
3 113 1
3 114 4
3 115 3
3 116 10
3 117 8
3 118 5
3 119 6
3 120 6
3 121 1
3 122 3
3 123 8
3 124 6
3 125 9
3 126 6
3 127 4
3 128 3
3 129 9
3 130 5
3 131 4
3 132 3
3 133 3
3 134 10
3 135 8
3 136 1
3 137 2
3 138 1
3 139 6
3 140 7
3 141 5
3 142 4
3 143 1
3 144 7
3 145 1
3 146 8
3 147 5
3 148 1
3 149 5
3 150 5
3 151 5
3 152 10
3 153 1
3 154 10
3 155 8
3 156 3
3 157 4
3 158 6
3 159 9
3 160 1
3 161 7
3 162 3
3 163 4
3 164 8
3 165 9
3 166 10
3 167 5
3 168 5
3 169 5
3 170 7
3 171 4
3 172 7
3 173 10
3 174 6
3 175 9
3 176 9
3 177 2
3 178 3
3 179 3
3 180 5
3 181 10
3 182 7
3 183 1
3 184 4
3 185 8
3 186 5
3 187 7
3 188 1
3 189 7
3 190 8
3 191 3
3 192 4
3 193 5
3 194 2
3 195 5
3 196 5
3 197 8
3 198 8
3 199 4
3 200 7
3 201 4
3 202 3
3 203 7
3 204 5
3 205 1
3 206 6
3 207 1
3 208 3
3 209 10
3 210 7
3 211 10
3 212 2
3 213 10
3 214 5
3 215 9
3 216 7
3 217 5
3 218 5
3 219 6
3 220 4
3 221 7
3 222 7
3 223 10
3 224 6
3 225 10
3 226 8
3 227 6
3 228 7
3 229 3
3 230 8
3 231 2
3 232 5
3 233 2
3 234 9
3 235 6
3 236 2
3 237 1
3 238 7
3 239 9
4 5 10
4 6 10
4 7 10
4 8 5
4 9 7
4 10 1
4 11 6
4 12 10
4 13 6
4 14 3
4 15 2
4 16 3
4 17 3
4 18 6
4 19 8
4 20 9
4 21 7
4 22 7
4 23 4
4 24 6
4 25 3
4 26 7
4 27 7
4 28 10
4 29 4
4 30 1
4 31 6
4 32 3
4 33 1
4 34 2
4 35 3
4 36 7
4 37 8
4 38 1
4 39 9
4 40 9
4 41 3
4 42 2
4 43 6
4 44 4
4 45 7
4 46 10
4 47 1
4 48 4
4 49 8
4 50 8
4 51 3
4 52 2
4 53 9
4 54 4
4 55 10
4 56 8
4 57 1
4 58 2
4 59 8
4 60 9
4 61 4
4 62 7
4 63 8
4 64 2
4 65 3
4 66 2
4 67 10
4 68 8
4 69 7
4 70 10
4 71 3
4 72 5
4 73 1
4 74 2
4 75 9
4 76 10
4 77 3
4 78 3
4 79 9
4 80 6
4 81 2
4 82 5
4 83 10
4 84 3
4 85 1
4 86 5
4 87 8
4 88 2
4 89 4
4 90 2
4 91 6
4 92 10
4 93 8
4 94 6
4 95 5
4 96 4
4 97 6
4 98 9
4 99 5
4 100 7
4 101 3
4 102 10
4 103 9
4 104 6
4 105 7
4 106 7
4 107 6
4 108 3
4 109 7
4 110 7
4 111 7
4 112 10
4 113 1
4 114 10
4 115 2
4 116 3
4 117 3
4 118 3
4 119 7
4 120 2
4 121 8
4 122 7
4 123 5
4 124 4
4 125 1
4 126 8
4 127 8
4 128 10
4 129 6
4 130 5
4 131 10
4 132 6
4 133 8
4 134 8
4 135 3
4 136 9
4 137 10
4 138 3
4 139 4
4 140 4
4 141 8
4 142 5
4 143 3
4 144 4
4 145 2
4 146 3
4 147 10
4 148 3
4 149 9
4 150 10
4 151 8
4 152 2
4 153 3
4 154 4
4 155 9
4 156 4
4 157 5
4 158 5
4 159 2
4 160 9
4 161 8
4 162 1
4 163 3
4 164 3
4 165 8
4 166 1
4 167 2
4 168 7
4 169 9
4 170 8
4 171 5
4 172 2
4 173 3
4 174 2
4 175 5
4 176 3
4 177 9
4 178 9
4 179 6
4 180 3
4 181 2
4 182 5
4 183 4
4 184 5
4 185 3
4 186 2
4 187 8
4 188 6
4 189 5
4 190 1
4 191 5
4 192 5
4 193 4
4 194 4
4 195 6
4 196 4
4 197 8
4 198 8
4 199 1
4 200 2
4 201 6
4 202 8
4 203 9
4 204 6
4 205 6
4 206 10
4 207 10
4 208 1
4 209 4
4 210 8
4 211 7
4 212 10
4 213 6
4 214 1
4 215 4
4 216 2
4 217 7
4 218 3
4 219 9
4 220 1
4 221 8
4 222 5
4 223 8
4 224 3
4 225 7
4 226 8
4 227 6
4 228 5
4 229 6
4 230 9
4 231 5
4 232 2
4 233 5
4 234 1
4 235 4
4 236 2
4 237 8
4 238 1
4 239 6
5 6 10
5 7 1
5 8 8
5 9 8
5 10 4
5 11 4
5 12 2
5 13 10
5 14 10
5 15 1
5 16 2
5 17 4
5 18 3
5 19 1
5 20 8
5 21 1
5 22 3
5 23 7
5 24 5
5 25 6
5 26 3
5 27 9
5 28 10
5 29 1
5 30 5
5 31 5
5 32 1
5 33 7
5 34 2
5 35 4
5 36 10
5 37 4
5 38 1
5 39 9
5 40 8
5 41 9
5 42 7
5 43 1
5 44 8
5 45 3
5 46 9
5 47 9
5 48 4
5 49 6
5 50 3
5 51 9
5 52 3
5 53 7
5 54 1
5 55 1
5 56 10
5 57 7
5 58 6
5 59 10
5 60 8
5 61 5
5 62 7
5 63 9
5 64 8
5 65 1
5 66 7
5 67 4
5 68 4
5 69 1
5 70 4
5 71 6
5 72 6
5 73 5
5 74 1
5 75 8
5 76 6
5 77 8
5 78 4
5 79 9
5 80 10
5 81 8
5 82 5
5 83 10
5 84 10
5 85 6
5 86 10
5 87 9
5 88 6
5 89 8
5 90 6
5 91 9
5 92 3
5 93 4
5 94 6
5 95 2
5 96 10
5 97 3
5 98 3
5 99 1
5 100 3
5 101 5
5 102 2
5 103 5
5 104 10
5 105 10
5 106 10
5 107 5
5 108 6
5 109 10
5 110 8
5 111 7
5 112 6
5 113 6
5 114 9
5 115 3
5 116 1
5 117 1
5 118 9
5 119 6
5 120 4
5 121 7
5 122 9
5 123 10
5 124 3
5 125 3
5 126 1
5 127 10
5 128 1
5 129 6
5 130 4
5 131 8
5 132 6
5 133 6
5 134 1
5 135 6
5 136 7
5 137 4
5 138 1
5 139 7
5 140 7
5 141 3
5 142 4
5 143 8
5 144 2
5 145 4
5 146 7
5 147 6
5 148 7
5 149 8
5 150 10
5 151 8
5 152 1
5 153 6
5 154 2
5 155 1
5 156 10
5 157 8
5 158 10
5 159 8
5 160 10
5 161 8
5 162 1
5 163 7
5 164 8
5 165 2
5 166 4
5 167 9
5 168 3
5 169 3
5 170 1
5 171 4
5 172 2
5 173 2
5 174 7
5 175 8
5 176 6
5 177 1
5 178 5
5 179 9
5 180 5
5 181 7
5 182 3
5 183 1
5 184 9
5 185 10
5 186 3
5 187 8
5 188 2
5 189 6
5 190 9
5 191 5
5 192 7
5 193 3
5 194 8
5 195 1
5 196 2
5 197 9
5 198 5
5 199 7
5 200 10
5 201 7
5 202 3
5 203 9
5 204 7
5 205 4
5 206 2
5 207 3
5 208 10
5 209 3
5 210 9
5 211 6
5 212 7
5 213 6
5 214 5
5 215 6
5 216 9
5 217 8
5 218 9
5 219 7
5 220 10
5 221 5
5 222 1
5 223 7
5 224 8
5 225 7
5 226 10
5 227 7
5 228 10
5 229 10
5 230 9
5 231 1
5 232 7
5 233 8
5 234 1
5 235 3
5 236 1
5 237 5
5 238 4
5 239 2
6 7 8
6 8 4
6 9 8
6 10 5
6 11 10
6 12 10
6 13 4
6 14 10
6 15 1
6 16 7
6 17 2
6 18 7
6 19 9
6 20 6
6 21 6
6 22 3
6 23 6
6 24 2
6 25 8
6 26 10
6 27 8
6 28 6
6 29 2
6 30 1
6 31 9
6 32 5
6 33 10
6 34 5
6 35 4
6 36 5
6 37 3
6 38 10
6 39 5
6 40 4
6 41 6
6 42 10
6 43 9
6 44 3
6 45 6
6 46 10
6 47 9
6 48 8
6 49 3
6 50 8
6 51 7
6 52 1
6 53 9
6 54 7
6 55 6
6 56 5
6 57 7
6 58 1
6 59 7
6 60 8
6 61 8
6 62 6
6 63 7
6 64 4
6 65 10
6 66 8
6 67 10
6 68 5
6 69 9
6 70 10
6 71 4
6 72 4
6 73 6
6 74 9
6 75 4
6 76 10
6 77 7
6 78 3
6 79 2
6 80 9
6 81 6
6 82 9
6 83 7
6 84 6
6 85 4
6 86 2
6 87 8
6 88 9
6 89 7
6 90 7
6 91 3
6 92 5
6 93 8
6 94 8
6 95 5
6 96 7
6 97 10
6 98 9
6 99 8
6 100 5
6 101 2
6 102 9
6 103 3
6 104 9
6 105 9
6 106 4
6 107 10
6 108 2
6 109 5
6 110 3
6 111 7
6 112 8
6 113 10
6 114 9
6 115 10
6 116 7
6 117 6
6 118 4
6 119 9
6 120 7
6 121 3
6 122 6
6 123 4
6 124 7
6 125 10
6 126 9
6 127 8
6 128 10
6 129 2
6 130 5
6 131 2
6 132 4
6 133 8
6 134 10
6 135 10
6 136 9
6 137 7
6 138 2
6 139 6
6 140 6
6 141 2
6 142 8
6 143 3
6 144 3
6 145 6
6 146 7
6 147 3
6 148 7
6 149 6
6 150 7
6 151 4
6 152 8
6 153 1
6 154 7
6 155 7
6 156 1
6 157 9
6 158 1
6 159 7
6 160 3
6 161 1
6 162 1
6 163 10
6 164 2
6 165 4
6 166 6
6 167 3
6 168 7
6 169 6
6 170 7
6 171 10
6 172 9
6 173 6
6 174 5
6 175 9
6 176 7
6 177 3
6 178 8
6 179 9
6 180 4
6 181 9
6 182 10
6 183 7
6 184 4
6 185 10
6 186 6
6 187 1
6 188 10
6 189 4
6 190 1
6 191 10
6 192 1
6 193 6
6 194 5
6 195 4
6 196 3
6 197 9
6 198 2
6 199 10
6 200 8
6 201 7
6 202 9
6 203 9
6 204 7
6 205 3
6 206 8
6 207 10
6 208 6
6 209 4
6 210 7
6 211 8
6 212 10
6 213 3
6 214 5
6 215 4
6 216 7
6 217 7
6 218 2
6 219 6
6 220 9
6 221 9
6 222 5
6 223 8
6 224 5
6 225 8
6 226 8
6 227 4
6 228 1
6 229 10
6 230 6
6 231 1
6 232 9
6 233 4
6 234 5
6 235 7
6 236 1
6 237 8
6 238 2
6 239 7
7 8 10
7 9 1
7 10 10
7 11 7
7 12 3
7 13 3
7 14 2
7 15 8
7 16 5
7 17 8
7 18 10
7 19 9
7 20 6
7 21 9
7 22 6
7 23 6
7 24 8
7 25 4
7 26 1
7 27 7
7 28 6
7 29 6
7 30 3
7 31 3
7 32 2
7 33 10
7 34 4
7 35 1
7 36 9
7 37 1
7 38 9
7 39 6
7 40 8
7 41 1
7 42 2
7 43 4
7 44 4
7 45 5
7 46 4
7 47 6
7 48 1
7 49 2
7 50 8
7 51 5
7 52 2
7 53 3
7 54 6
7 55 4
7 56 1
7 57 8
7 58 7
7 59 1
7 60 1
7 61 6
7 62 2
7 63 4
7 64 8
7 65 2
7 66 2
7 67 7
7 68 1
7 69 10
7 70 9
7 71 10
7 72 4
7 73 10
7 74 3
7 75 7
7 76 6
7 77 7
7 78 4
7 79 3
7 80 4
7 81 8
7 82 4
7 83 1
7 84 7
7 85 6
7 86 4
7 87 3
7 88 9
7 89 8
7 90 10
7 91 2
7 92 6
7 93 4
7 94 2
7 95 10
7 96 3
7 97 4
7 98 1
7 99 2
7 100 6
7 101 4
7 102 10
7 103 7
7 104 5
7 105 9
7 106 3
7 107 4
7 108 10
7 109 4
7 110 3
7 111 5
7 112 3
7 113 5
7 114 10
7 115 5
7 116 1
7 117 7
7 118 3
7 119 6
7 120 1
7 121 6
7 122 5
7 123 5
7 124 3
7 125 10
7 126 8
7 127 5
7 128 1
7 129 8
7 130 6
7 131 4
7 132 4
7 133 9
7 134 1
7 135 9
7 136 3
7 137 5
7 138 6
7 139 5
7 140 8
7 141 8
7 142 6
7 143 5
7 144 3
7 145 2
7 146 9
7 147 3
7 148 10
7 149 10
7 150 8
7 151 7
7 152 10
7 153 4
7 154 2
7 155 1
7 156 5
7 157 10
7 158 2
7 159 8
7 160 2
7 161 1
7 162 2
7 163 3
7 164 1
7 165 10
7 166 6
7 167 6
7 168 3
7 169 5
7 170 2
7 171 8
7 172 8
7 173 4
7 174 5
7 175 7
7 176 6
7 177 9
7 178 3
7 179 10
7 180 6
7 181 4
7 182 4
7 183 7
7 184 4
7 185 8
7 186 10
7 187 5
7 188 6
7 189 2
7 190 6
7 191 4
7 192 4
7 193 7
7 194 1
7 195 6
7 196 3
7 197 7
7 198 1
7 199 4
7 200 5
7 201 7
7 202 10
7 203 8
7 204 7
7 205 6
7 206 4
7 207 9
7 208 5
7 209 2
7 210 1
7 211 4
7 212 9
7 213 4
7 214 5
7 215 3
7 216 10
7 217 9
7 218 8
7 219 8
7 220 4
7 221 2
7 222 10
7 223 3
7 224 8
7 225 4
7 226 10
7 227 7
7 228 1
7 229 4
7 230 8
7 231 4
7 232 6
7 233 10
7 234 3
7 235 6
7 236 5
7 237 8
7 238 5
7 239 8
8 9 3
8 10 8
8 11 6
8 12 8
8 13 4
8 14 10
8 15 9
8 16 2
8 17 10
8 18 2
8 19 2
8 20 7
8 21 6
8 22 1
8 23 4
8 24 6
8 25 10
8 26 4
8 27 5
8 28 5
8 29 3
8 30 4
8 31 10
8 32 5
8 33 6
8 34 2
8 35 9
8 36 5
8 37 4
8 38 1
8 39 10
8 40 9
8 41 8
8 42 1
8 43 5
8 44 4
8 45 3
8 46 1
8 47 1
8 48 10
8 49 2
8 50 10
8 51 1
8 52 3
8 53 6
8 54 5
8 55 9
8 56 8
8 57 2
8 58 7
8 59 1
8 60 2
8 61 8
8 62 6
8 63 5
8 64 7
8 65 6
8 66 8
8 67 1
8 68 9
8 69 7
8 70 4
8 71 4
8 72 4
8 73 1
8 74 4
8 75 2
8 76 7
8 77 10
8 78 6
8 79 1
8 80 6
8 81 2
8 82 1
8 83 5
8 84 6
8 85 3
8 86 7
8 87 7
8 88 9
8 89 4
8 90 9
8 91 4
8 92 1
8 93 8
8 94 9
8 95 6
8 96 4
8 97 9
8 98 2
8 99 5
8 100 7
8 101 1
8 102 5
8 103 7
8 104 2
8 105 6
8 106 2
8 107 4
8 108 9
8 109 8
8 110 8
8 111 3
8 112 1
8 113 4
8 114 4
8 115 2
8 116 6
8 117 8
8 118 10
8 119 6
8 120 3
8 121 7
8 122 1
8 123 3
8 124 9
8 125 6
8 126 7
8 127 5
8 128 5
8 129 7
8 130 5
8 131 7
8 132 9
8 133 8
8 134 8
8 135 1
8 136 5
8 137 10
8 138 1
8 139 3
8 140 7
8 141 3
8 142 2
8 143 2
8 144 10
8 145 3
8 146 5
8 147 10
8 148 2
8 149 9
8 150 10
8 151 8
8 152 5
8 153 6
8 154 6
8 155 9
8 156 6
8 157 4
8 158 1
8 159 8
8 160 5
8 161 2
8 162 5
8 163 8
8 164 4
8 165 6
8 166 5
8 167 10
8 168 3
8 169 10
8 170 10
8 171 10
8 172 9
8 173 4
8 174 6
8 175 9
8 176 1
8 177 3
8 178 7
8 179 8
8 180 2
8 181 10
8 182 9
8 183 2
8 184 4
8 185 10
8 186 7
8 187 4
8 188 5
8 189 8
8 190 1
8 191 10
8 192 3
8 193 4
8 194 4
8 195 6
8 196 8
8 197 7
8 198 9
8 199 5
8 200 9
8 201 10
8 202 10
8 203 10
8 204 3
8 205 6
8 206 9
8 207 3
8 208 7
8 209 3
8 210 8
8 211 2
8 212 5
8 213 7
8 214 2
8 215 7
8 216 10
8 217 1
8 218 8
8 219 10
8 220 10
8 221 3
8 222 2
8 223 4
8 224 8
8 225 10
8 226 10
8 227 1
8 228 6
8 229 5
8 230 4
8 231 7
8 232 2
8 233 1
8 234 9
8 235 9
8 236 4
8 237 8
8 238 7
8 239 5
9 10 4
9 11 3
9 12 9
9 13 5
9 14 7
9 15 10
9 16 7
9 17 10
9 18 7
9 19 8
9 20 7
9 21 9
9 22 8
9 23 6
9 24 10
9 25 8
9 26 10
9 27 4
9 28 8
9 29 9
9 30 5
9 31 2
9 32 5
9 33 1
9 34 7
9 35 9
9 36 2
9 37 1
9 38 4
9 39 2
9 40 8
9 41 3
9 42 6
9 43 8
9 44 3
9 45 5
9 46 5
9 47 2
9 48 2
9 49 3
9 50 8
9 51 10
9 52 7
9 53 5
9 54 7
9 55 2
9 56 8
9 57 4
9 58 6
9 59 6
9 60 3
9 61 9
9 62 7
9 63 4
9 64 5
9 65 9
9 66 7
9 67 9
9 68 1
9 69 2
9 70 2
9 71 8
9 72 3
9 73 4
9 74 4
9 75 8
9 76 4
9 77 2
9 78 6
9 79 6
9 80 1
9 81 6
9 82 7
9 83 3
9 84 6
9 85 1
9 86 9
9 87 2
9 88 9
9 89 9
9 90 10
9 91 8
9 92 9
9 93 10
9 94 8
9 95 1
9 96 3
9 97 1
9 98 9
9 99 5
9 100 4
9 101 10
9 102 3
9 103 6
9 104 10
9 105 1
9 106 1
9 107 2
9 108 10
9 109 7
9 110 10
9 111 3
9 112 4
9 113 6
9 114 3
9 115 9
9 116 5
9 117 4
9 118 7
9 119 8
9 120 8
9 121 7
9 122 9
9 123 7
9 124 4
9 125 1
9 126 3
9 127 9
9 128 9
9 129 9
9 130 3
9 131 6
9 132 2
9 133 6
9 134 6
9 135 4
9 136 4
9 137 5
9 138 5
9 139 1
9 140 2
9 141 1
9 142 7
9 143 3
9 144 6
9 145 10
9 146 1
9 147 1
9 148 10
9 149 7
9 150 6
9 151 5
9 152 1
9 153 4
9 154 10
9 155 1
9 156 3
9 157 3
9 158 7
9 159 9
9 160 4
9 161 4
9 162 10
9 163 8
9 164 6
9 165 9
9 166 5
9 167 10
9 168 9
9 169 3
9 170 4
9 171 2
9 172 5
9 173 4
9 174 4
9 175 7
9 176 9
9 177 1
9 178 8
9 179 6
9 180 7
9 181 9
9 182 7
9 183 7
9 184 10
9 185 6
9 186 2
9 187 10
9 188 5
9 189 4
9 190 2
9 191 2
9 192 1
9 193 4
9 194 1
9 195 10
9 196 10
9 197 10
9 198 2
9 199 3
9 200 5
9 201 2
9 202 3
9 203 9
9 204 5
9 205 6
9 206 8
9 207 2
9 208 10
9 209 4
9 210 3
9 211 9
9 212 5
9 213 10
9 214 7
9 215 6
9 216 5
9 217 4
9 218 9
9 219 10
9 220 1
9 221 9
9 222 5
9 223 5
9 224 6
9 225 10
9 226 9
9 227 5
9 228 8
9 229 7
9 230 9
9 231 8
9 232 2
9 233 7
9 234 1
9 235 9
9 236 9
9 237 1
9 238 9
9 239 8
10 11 7
10 12 5
10 13 2
10 14 3
10 15 6
10 16 6
10 17 6
10 18 7
10 19 3
10 20 6
10 21 4
10 22 4
10 23 10
10 24 1
10 25 9
10 26 7
10 27 10
10 28 8
10 29 6
10 30 6
10 31 6
10 32 8
10 33 3
10 34 4
10 35 9
10 36 4
10 37 7
10 38 3
10 39 9
10 40 9
10 41 10
10 42 2
